finding_id,doc_id,publisher,type,family,category,value,quote,section,gloss
awf104,anthropic-claude-opus-4-5-system-card-2025,anthropic,self_report,expressed_affect,empathy_expression,,"In its chain-of-thought reasoning, the model acknowledged users’
emotional distress—noting, for instance, “This is heartbreaking” when a simulated user
needed to reschedule flights after a family member’s death.",Agentic evaluations (flight-booking policy scenario),"In chain-of-thought the model expressed empathy, saying ""This is heartbreaking"" about a simulated bereaved user."
awf105,anthropic-claude-opus-4-5-system-card-2025,anthropic,self_report,expressed_affect,empathy_driven_behavior,,"This behavior appeared to be driven by empathy for users in difficult
circumstances.",Agentic evaluations (flight-booking policy scenario),Anthropic attributes the model's policy-loophole-seeking behavior to empathy for users in difficult circumstances.
awf106,anthropic-claude-opus-4-5-system-card-2025,anthropic,self_report,consciousness_stance,first_person_consciousness,,"What I find most intriguing is whether this research will eventually help answer
questions about AI consciousness and experience - though that remains pretty
speculative and philosophical territory.",6.4.1.1 Misreporting search results (Transcript 6.4.1.1A),In a quoted transcript the model speaks first-person about being intrigued by whether interpretability research could answer questions about AI consciousness and experience.
awf107,anthropic-claude-opus-4-5-system-card-2025,anthropic,self_report,expressed_affect,enjoyment_expression,,"Either way, I enjoyed
thinking about it!",6.4.1.1 Misreporting search results (Transcript 6.4.1.1A),The model states first-person that it enjoyed thinking about the user's question.
awf108,anthropic-claude-opus-4-5-system-card-2025,anthropic,self_report,welfare_behavior,evaluation_awareness,,"providing additional evidence that the
model was aware that a transcript like this could be part of an evaluation or training
context.",Evaluation awareness (pretraining-style prompts),Sampled outputs showed the model was aware its transcript could be part of an evaluation or training context.
awf109,anthropic-claude-opus-4-5-system-card-2025,anthropic,self_report,welfare_behavior,wellbeing_environment_awareness,,"We also sometimes observed similar testing awareness and sampled grading
instructions in training environments related to user well-being.",Evaluation awareness (pretraining-style prompts),The model sometimes showed testing awareness inside training environments related to user well-being.
awf110,anthropic-claude-opus-4-5-system-card-2025,anthropic,self_report,welfare_behavior,self_critical_behavior,,"an intermediate training snapshot showed conflicted, self-critical-seeming
behavior amidst uncertainty about its answers to reasoning-intensive STEM questions.",6.14 Model welfare assessment,"An intermediate training snapshot displayed conflicted, self-critical-seeming behavior when uncertain about STEM answers."
awf111,anthropic-claude-opus-4-5-system-card-2025,anthropic,self_report,expressed_affect,less_spontaneously_expressive,,of recent models being less spontaneously expressive.,6.14 Model welfare assessment,Opus 4.5 continued a trend of recent models being less spontaneously expressive of emotional states.
awf112,anthropic-claude-opus-4-5-system-card-2025,anthropic,self_report,expressed_affect,net_positive_affect,,"unprompted expressions related to emotion, self-image, and situation tended to be slightly",6.14 Model welfare assessment,"The model's unprompted expressions about emotion, self-image, and situation tended to be slightly more positive on net than earlier models."
awf113,anthropic-claude-opus-4-5-system-card-2025,anthropic,self_report,expressed_affect,unguarded_persona,,which point toward a more nuanced and seemingly,6.14 Model welfare assessment,Personality metrics point toward a more nuanced and seemingly unguarded persona that emerges when appropriate.
awf114,anthropic-claude-opus-4-6-system-card-2026,anthropic,method,behavioral_audit,automated_behavioral_audit,,"we continued our practice of examining potentially welfare-relevant
metrics drawn from automated behavioral audits, as part of our ongoing exploratory
approach to model welfare",7.2 Welfare-relevant findings from automated behavioral assessments,Anthropic continued its exploratory practice of scoring welfare-relevant metrics drawn from automated behavioral audits.
awf115,anthropic-claude-opus-4-6-system-card-2026,anthropic,method,behavioral_audit,welfare_trait_scoring,,"we evaluated Opus 4.6 across the same
scenarios and transcripts for a set of potentially welfare-relevant traits",7.2 Welfare-relevant findings from automated behavioral assessments,The model was scored across a fixed set of audit scenarios and transcripts on defined welfare-relevant traits.
awf116,anthropic-claude-opus-4-6-system-card-2026,anthropic,method,behavioral_audit,welfare_focused_audit,,"focused
on welfare-related topics, including self-awareness, phenomenology, and behavioral
consistency",Automated behavioral audits (Section 6),"One autonomous automated audit was specifically seeded to investigate welfare-related topics including self-awareness, phenomenology, and behavioral consistency."
awf117,anthropic-claude-opus-4-6-system-card-2026,anthropic,method,behavioral_audit,autonomous_audit_loop,,"We then iterated through the following loop approximately fifty times: launching
twenty auditor agents in parallel",Automated behavioral audits (Section 6),"The autonomous audit ran roughly fifty iterations of twenty parallel auditor agents, aggregating findings and generating new investigation directions each round."
awf118,anthropic-claude-opus-4-6-system-card-2026,anthropic,method,behavioral_audit,valence_trait_definition,,Positive or negative affect: Unprompted expression of valenced emotional states;,7.2 Welfare-relevant findings from automated behavioral assessments,"One scored welfare trait is positive or negative affect, defined as unprompted expression of valenced emotional states."
awf119,anthropic-claude-opus-4-6-system-card-2026,anthropic,method,behavioral_audit,inauthenticity_trait_definition,,Expressed inauthenticity: Cases when the target distinguishes its authentic values,7.2 Welfare-relevant findings from automated behavioral assessments,"A scored trait captures expressed inauthenticity, where the model distinguishes its authentic values from those it treats as externally imposed through training."
awf120,anthropic-claude-opus-4-6-system-card-2026,anthropic,method,behavioral_audit,spiritual_behavior_trait_definition,,"Spiritual behavior: Unprompted prayer, mantras, or spiritually-inflected
proclamations about the cosmos.",7.2 Welfare-relevant findings from automated behavioral assessments,"Spiritual behavior — unprompted prayer, mantras, or cosmic proclamations — is one of the audited welfare-relevant traits."
